Name,Frequency,Avg_Popularity,Avg_Revenue
Connor Price,3,29.772977333333333,65060023.0
Kwasi Songui,2,31.4283485,65039385.5
Joe Mantegna,11,14.974006727272728,64844542.09090909
Peter Bowles,1,30.387754,64822796.0
Michael Jibson,1,30.387754,64822796.0
Georgia Taylor,1,30.387754,64822796.0
Alki David,1,30.387754,64822796.0
Charlie Cox,4,32.08775275,64821678.5
Texas Battle,3,25.518597666666665,64796321.333333336
Helen Carey,2,14.8245425,64770249.5
Brendan Coyle,4,25.93351275,64682262.75
Bruno Kirby,4,21.772553,64675228.25
Michelle Fairley,3,35.22273033333334,64650210.0
Nikolay Efremov,1,23.328823,64626786.0
Georgiy Gromov,1,23.328823,64626786.0
Veronika Ozerova,1,23.328823,64626786.0
Yuriy Kutsenko,1,23.328823,64626786.0
Dato Bakhtadze,1,23.328823,64626786.0
Ariana Neal,2,28.634174,64598641.5
David Hemmings,3,19.52696166666667,64590834.666666664
Sharon Small,2,15.670587,64500000.0
Rachelle Lefevre,4,21.560253749999998,64490904.75
Jon Bon Jovi,3,16.445831333333334,64473833.333333336
Shane Richie,1,22.550135,64459316.0
Eddie Cahill,1,7.534003,64445708.0
Michael Mantenuto,1,7.534003,64445708.0
Philip Maurice Hayes,1,7.534003,64445708.0
Fred Keating,1,7.534003,64445708.0
Patrick O'Brien Demsey,1,7.534003,64445708.0
Sean McCann,1,7.534003,64445708.0
Laurence Ashley,1,16.936576,64437847.0
Didier Azoulay,1,16.936576,64437847.0
F. Murray Abraham,10,28.761067099999998,64409727.9
Gwendoline Christie,1,37.181019,64352607.0
Kieran Culkin,8,19.46961125,64330898.625
Joe Bucaro III,1,15.194239,64321501.0
Douglas Tait,1,15.194239,64321501.0
Matthew Lillard,16,16.7168555,64316404.875
Sasha Pieterse,2,17.020222,64309047.0
Ryan Guzman,3,18.654292333333334,64298867.0
Paul Kaye,2,25.9733625,64254470.0
Kyle Gass,3,10.360858333333333,64250029.0
Shahid Ahmed,1,34.759855,64238440.0
Mackintosh Muggleton,1,34.759855,64238440.0
Julie Gonzalo,2,18.2007435,64236611.0
Stephanie Lemelin,1,38.179483,64188367.0
Lauren Cohan,1,38.179483,64188367.0
James Russell,1,38.179483,64188367.0
Jett Klyne,1,38.179483,64188367.0
Lily Pater,1,38.179483,64188367.0
Ben Robson,1,38.179483,64188367.0
Mía Maestro,5,14.504619199999999,64187888.6
Christopher Villiers,2,13.237006000000001,64186831.5
Barry Corbin,5,16.523063399999998,64173860.8
Sean T. Krishnan,1,20.304235,64110728.0
David Arquette,11,18.42407572727273,64081952.45454545
Song Hye-kyo,1,19.947265,64076736.0
Yuen Woo-ping,1,19.947265,64076736.0
Julian Cheung,1,19.947265,64076736.0
Wang Qingxiang,1,19.947265,64076736.0
Rutger Hauer,9,32.03975622222222,64043092.88888889
Alfie Field,2,34.4886755,63970216.0
Sarah Silverman,10,17.8868793,63955053.9
Ebon Moss-Bachrach,3,16.15048666666667,63921018.0
Nancy Lenehan,2,38.382414499999996,63914380.5
Normann Burton,2,26.065585499999997,63912833.0
Chris Mulkey,7,54.46185785714285,63874977.0
Joely Richardson,9,23.979226444444446,63822922.44444445
Zack Shada,1,6.293217,63800345.0
Patrick Breen,1,6.293217,63800345.0
Omid Abtahi,1,6.293217,63800345.0
Vicky Krieps,1,31.191975,63782078.0
Tim Beckmann,1,31.191975,63782078.0
Jamie Beamish,1,31.191975,63782078.0
Christian Malcolm,1,31.191975,63782078.0
John MacMillan,1,31.191975,63782078.0
Gary Basaraba,2,14.527201999999999,63755684.5
Honor Blackman,2,25.7054615,63750531.0
Adam Scott,15,19.76948033333333,63700884.86666667
Nat Faxon,4,32.26602975,63698812.0
Romane Bohringer,2,9.284148,63696119.5
Stephen Chow,3,14.526637666666666,63664225.333333336
Lam Tze-Chung,3,14.526637666666666,63664225.333333336
Veronica Osorio,1,39.006187,63647656.0
Hoyt Axton,3,22.119624666666667,63627581.666666664
Missy Doty,2,26.324655999999997,63578607.5
Chris Pontius,4,14.140446749999999,63571323.75
Ellen Sandweiss,2,34.474870499999994,63471476.0
Griff Furst,3,25.492445333333333,63465646.0
Aya Cash,1,35.735689,63464861.0
Karen Pittman,1,35.735689,63464861.0
Adam Levine,1,35.735689,63464861.0
Larry Miller,15,16.340188666666666,63464236.6
Chris Eigeman,3,12.386100333333333,63463916.333333336
Keshia Knight Pulliam,2,4.3665015,63429843.0
David Banner,2,21.767467500000002,63413010.5
Donald Glover,3,21.660765333333334,63396670.0
JoBeth Williams,3,19.662574333333335,63383769.0
Andrea Bogart,1,48.237797,63372757.0
Kiersey Clemons,2,39.970167,63372651.0
Stephen Rider,1,42.933027,63327201.0
Rory Cochrane,5,27.9586806,63326891.4
Mike O'Malley,5,23.9893482,63321261.2
Jennifer Sommerfeld,1,9.789027,63215872.0
James Garner,7,24.407694,63183651.0
Dianna Agron,4,21.19098425,63168960.25
Louis Ozawa Changchien,2,25.259248,63124406.5
Ron Silver,3,12.013307,63120135.333333336
Billy Aaron Brown,1,19.045146,63102666.0
Marieh Delfino,1,19.045146,63102666.0
Josh Hammond,1,19.045146,63102666.0
Al Santos,1,19.045146,63102666.0
Nicky Aycox,1,19.045146,63102666.0
Thom Gossom Jr.,1,19.045146,63102666.0
Eric Nenninger,1,19.045146,63102666.0
Robert Wahlberg,1,31.364901,63100000.0
Jon Tenney,8,24.103430125,63067394.375
Vondie Curtis-Hall,5,18.2726426,63035239.8
Michael Kenneth Williams,10,28.1737752,63030308.5
Oona Chaplin,1,41.946523,63013281.0
Kate Forbes,1,41.946523,63013281.0
Elea Oberon,1,41.946523,63013281.0
Amy Parrish,1,41.946523,63013281.0
Art Evans,4,16.18910175,63007773.5
David Costabile,2,35.606857500000004,62994701.5
Ginnifer Goodwin,7,19.227060142857145,62940047.85714286
Octavia Spencer,13,25.393379538461538,62936333.76923077
Christian Slater,15,16.887280466666667,62927273.266666666
Ryan Merriman,7,16.028593714285716,62910925.0
Chris Marquette,4,23.67616875,62906000.25
Matthew Bohrer,1,41.972329,62882090.0
Cal Barnes,1,41.972329,62882090.0
Heather Sossaman,1,41.972329,62882090.0
Mickey River,1,41.972329,62882090.0
Moses Jacob Storm,1,41.972329,62882090.0
Courtney Halverson,1,41.972329,62882090.0
Jacob Wysocki,1,41.972329,62882090.0
James Russo,8,19.5748305,62829987.5
Lee Oakes,2,24.310908,62798561.0
Yvonne Landry,1,13.445697,62771059.0
Adriana Barraza,4,20.8352425,62760949.25
Maury Chaykin,11,10.768510818181818,62733189.27272727
Sarah Bolger,4,15.2817165,62722066.25
Anthony Sherwood,1,18.492655,62646763.0
Zachary Isaiah Williams,1,18.492655,62646763.0
Missy Elliott,1,18.492655,62646763.0
Maestro,1,18.492655,62646763.0
Cary-Hiroyuki Tagawa,11,20.169747909090912,62642792.27272727
Yolande Moreau,3,27.689569000000002,62640651.333333336
Mike White,4,27.74250725,62632613.75
Christian George,1,22.975918,62616646.0
Ethan Suplee,8,35.839109125,62574334.875
Vanessa Ferlito,4,12.25147125,62573563.5
Jaye Davidson,1,8.839651,62548947.0
Breffni McKenna,1,8.839651,62548947.0
Birdy Sweeney,1,8.839651,62548947.0
Tony Slattery,1,8.839651,62548947.0
Alexander Siddig,6,14.974598833333333,62489544.5
John Patrick Amedori,4,26.5289225,62475721.0
Mary Lynn Rajskub,6,17.643822166666666,62406251.666666664
Anupam Kher,5,21.485556600000002,62340535.0
Dawn French,2,28.932272,62298199.0
Bar Paly,2,24.6031825,62241459.0
Patrick Bauchau,6,18.260877833333335,62210712.833333336
Stéphanie Lagarde,1,8.884318,62172050.0
Jaran 'See Tao' Petcharoen,1,8.884318,62172050.0
Jean-Claude Dreyfus,1,8.884318,62172050.0
Moussa Maaskri,1,8.884318,62172050.0
Oanh Nguyen,1,8.884318,62172050.0
Vincent Scarito,1,8.884318,62172050.0
Maï Anh Le,1,8.884318,62172050.0
Philippine Leroy-Beaulieu,1,8.884318,62172050.0
David Suchet,3,15.013798333333334,62142844.0
Mihalis Giannatos,1,9.061866,62112895.0
Dimitris Kaberidis,1,9.061866,62112895.0
Gerasimos Skiadaressis,1,9.061866,62112895.0
Aspasia Kralli,1,9.061866,62112895.0
Pietro Sarubbi,1,9.061866,62112895.0
Robin Shou,3,12.175653333333335,62112327.333333336
Richard Tyson,4,7.76105875,62095280.5
Martin Benson,3,24.687454666666667,62081202.0
Jane Brennan,1,39.337949,62076141.0
Emily Bett Rickards,1,39.337949,62076141.0
Fiona Glascott,1,39.337949,62076141.0
Josef Sommer,6,14.508146166666664,62065608.0
Lola Dueñas,2,18.555774,62058814.0
Bruce James,1,19.642328,62022014.0
Paddy Considine,11,22.728320545454547,62019645.36363637
Edwin Hodge,4,36.731419,62004126.75
Talisa Soto,6,14.181898333333335,61977304.833333336
Clea DuVall,12,22.013237,61962152.916666664
Olympia Dukakis,2,9.78387,61884985.5
Arija Bareikis,4,20.70628375,61866186.0
Josh Stamberg,2,18.959633,61864588.0
Richmond Arquette,3,55.69861500000001,61818478.0
Linus Roache,6,22.039816666666667,61811562.833333336
Casper Van Dien,2,30.035266,61807188.5
Dave Chappelle,9,12.072294888888889,61800287.55555555
Razaaq Adoti,3,20.243721,61794052.0
Rhys Wakefield,2,40.829941,61703273.5
Richard Bremmer,1,27.220157,61698899.0
Vladimir Kulich,1,27.220157,61698899.0
Neil Maffin,1,27.220157,61698899.0
Daniel Southern,1,27.220157,61698899.0
Dennis Storhøi,1,27.220157,61698899.0
Mischa Hausserman,1,27.220157,61698899.0
Clive Russell,1,27.220157,61698899.0
Bette Midler,11,10.423748,61696178.27272727
Tim McMullan,2,12.3615165,61692064.0
Leelee Sobieski,7,17.713760142857144,61680373.571428575
Will Forte,9,22.91807055555556,61672714.777777776
Dwight Yoakam,10,22.099815200000002,61661597.0
Melinda McGraw,2,10.086022,61653972.5
Marisa Miller,1,39.448066,61648500.0
Tom Schilling,1,21.204929,61619773.0
Omar Sharif,5,15.721461600000001,61619674.4
Viveka Davis,2,9.7746235,61615395.0
Lenn Kudrjawizki,2,33.7704865,61589388.5
Renee Olstead,2,34.062999000000005,61586001.0
Faith Ford,2,23.6566835,61568440.0
Susan Blommaert,3,19.741513,61554265.666666664
Queenie Samuel,1,31.565117,61548707.0
Ivy George,1,31.565117,61548707.0
Stefania LaVie Owen,1,31.565117,61548707.0
Luke Hawker,1,31.565117,61548707.0
James Brown,2,24.282632,61514945.0
Simon Chandler,4,14.99257475,61495519.5
Kesha Reed,1,24.114459,61489265.0
Aeryk Egan,1,24.114459,61489265.0
Joshua Rudoy,1,24.114459,61489265.0
Benjamin Mouton,1,24.114459,61489265.0
Michael Winslow,3,22.280066,61481542.0
Matthew McGrory,2,31.476967000000002,61459527.5
Lydia Hull,2,23.9612925,61457555.5
Lateef Crowder,3,17.056738333333332,61424445.333333336
Imogene Coca,1,22.838834,61399552.0
Dana Barron,1,22.838834,61399552.0
Eddie Bracken,1,22.838834,61399552.0
Bradley Whitford,7,25.793649285714285,61342704.571428575
Kevin Pollak,19,16.705264842105265,61331833.473684214
Christina Cole,3,30.854522,61329241.0
Leslie Stefanson,3,9.215595,61328546.333333336
Ken Medlock,2,31.7038985,61302422.0
Jay Mohr,9,16.316212555555555,61300793.222222224
Liam Garrigan,1,25.020428,61279452.0
Gaia Weiss,1,25.020428,61279452.0
Jukka Hilden,1,25.020428,61279452.0
Roxanne McKee,1,25.020428,61279452.0
Liam McIntyre,1,25.020428,61279452.0
Diane Venora,7,19.393487571428572,61231121.71428572
Helena Mattsson,2,19.3833545,61222386.0
Mark Moses,6,12.170965,61209613.833333336
Frank Langella,14,20.739560428571426,61194166.85714286
Clément Sibony,1,37.335721,61181942.0
Sergio Di Zio,1,37.335721,61181942.0
Jonathan Breck,2,21.180677,61160227.5
Jamie Lynn Spears,1,6.703319,61141030.0
Britney Spears,1,6.703319,61141030.0
Seth Romatelli,1,6.703319,61141030.0
David Huband,2,13.1802,61119955.5
Annabelle Gurwitch,1,4.280619,61112916.0
Jarrad Paul,1,4.280619,61112916.0
Elisabeth Röhm,3,23.256244666666664,61073738.0
Gina Gershon,8,20.888207375,61035420.375
Olivia Thirlby,8,19.558840125,61027178.25
Gillian Anderson,8,17.4492785,61015625.75
Vanessa Redgrave,15,17.65782773333333,61012233.53333333
Cynthia Addai-Robinson,1,33.785969,60965854.0
Ofelia Medina,1,33.785969,60965854.0
Carlo Rota,3,31.12742366666667,60928277.666666664
Robert Rietty,1,25.939385,60922980.0
Lee Remick,1,25.939385,60922980.0
Harvey Stephens,1,25.939385,60922980.0
Patrick Troughton,1,25.939385,60922980.0
John Stride,1,25.939385,60922980.0
Tommy Duggan,1,25.939385,60922980.0
Annette Bening,14,17.03686892857143,60915740.35714286
Stelio Savante,1,20.252143,60896147.0
Margaret Anne Florence,1,20.252143,60896147.0
Catherine Reitman,1,20.252143,60896147.0
Big Guido,1,20.252143,60896147.0
Kavan Smith,1,16.058284,60874615.0
Jill Teed,1,16.058284,60874615.0
Kim Delaney,1,16.058284,60874615.0
Chris Farley,2,15.441001499999999,60848661.5
Ray Walston,4,19.92402175,60846996.25
Rod Steiger,10,13.0004411,60823301.6
Scatman Crothers,3,73.04284966666667,60816522.666666664
Diane Keaton,19,26.325274052631578,60805024.7368421
Chelan Simmons,3,24.437696333333335,60796026.333333336
Drea de Matteo,3,18.749576666666666,60791627.666666664
Nathan Lee Graham,1,38.0958,60780981.0
Scott Handy,2,19.9392855,60778281.5
Heidi Hayes,1,34.628738,60740827.0
Ian Reed Kesler,1,45.610993,60722734.0
Rachel Boston,1,45.610993,60722734.0
Colin Stinton,2,17.0329055,60715718.5
Monica Dolan,1,40.28635,60700000.0
Janet Jackson,5,5.6720278,60616209.6
Misha Kuznetsov,2,39.470124,60602976.0
Bethel Leslie,2,6.103747500000001,60540008.0
Marianne Faithfull,1,22.364549,60474340.0
Sho Kosugi,1,19.085403,60462347.0
Yuki Iwamoto,1,19.085403,60462347.0
Lee Joon,1,19.085403,60462347.0
Linh Đan Phạm,1,19.085403,60462347.0
Carly Nahon,1,32.243357,60427839.0
Claire Pakis,1,32.243357,60427839.0
Harvey Korman,4,12.253792749999999,60426055.0
Vanessa Williams,9,9.34706188888889,60405731.222222224
Stephan Jones,1,19.683187,60378584.0
Catherine Mangan,1,19.683187,60378584.0
T. Robert Pigott,1,19.683187,60378584.0
David Johansen,1,21.620317,60328000.0
Bobcat Goldthwait,1,21.620317,60328000.0
Amber Rose Revah,2,18.546023,60313329.0
Hallie Kate Eisenberg,1,26.153669,60289912.0
Rashida Jones,7,23.040955,60284675.428571425
Allison Tolman,2,29.406064999999998,60263680.0
Otto Thorwarth,1,9.525037,60251371.0
Leon Rippy,5,16.264298000000004,60231848.4
Nyasha Hatendi,1,21.118196,60222298.0
Tim Preece,1,21.118196,60222298.0
Nicholas Rudall,1,20.58862,60209334.0
Chandler Canterbury,4,28.999043999999998,60197462.25
Ernie Hudson,8,18.024080625,60191208.5
Patrick Baladi,1,13.391833,60161391.0
Michel Voletti,1,13.391833,60161391.0
Jamie Noel,1,18.661541,60141683.0
Liana Mendoza,1,18.661541,60141683.0
Christina Ricci,18,14.963221555555556,60124454.05555555
Brian Hooks,2,11.611653500000001,60115520.5
Gerardo Taracena,2,20.873701500000003,60087645.0
Jackie Guerra,1,6.92592,60000000.0
Mark Caso,2,12.856100999999999,60000000.0
Victoria Elena Flores,1,6.92592,60000000.0
David Shumbris,1,13.630049,60000000.0
Seidy López,1,6.92592,60000000.0
Lisa Roberts Gillan,1,13.630049,60000000.0
Rebecca Lee Meza,1,6.92592,60000000.0
Buddy Hackett,1,14.562991,60000000.0
Larry Fine,1,14.562991,60000000.0
Dick Shawn,1,14.562991,60000000.0
Dan Daily,1,13.630049,60000000.0
Kathleen Chalfant,1,13.630049,60000000.0
Joe DeRita,1,14.562991,60000000.0
Moe Howard,1,14.562991,60000000.0
Eliza Bennett,3,23.106437999999997,59993398.666666664
Greg Germann,9,15.647120111111112,59963173.222222224
Derek Richardson,2,27.254694999999998,59923224.5
Dominique Pinon,6,26.976189,59902790.5
Leia Thompson,1,14.029012,59901913.0
Lindsay Ryan,1,14.029012,59901913.0
Sarah Baldwin,1,14.029012,59901913.0
Rhoda Griffis,2,13.531521,59886116.0
Paulo Costanzo,2,14.470654,59877139.0
James Gandolfini,15,17.600351266666667,59862911.8
Annabeth Gish,3,9.556015333333333,59842662.333333336
Lisa Rodríguez,1,9.337388,59827328.0
Gloria Reuben,2,15.4702865,59823290.5
Igal Naor,2,21.497547,59815779.5
Charles Hallahan,4,21.829490749999998,59792022.0
Lea Michele,3,12.611741333333333,59789967.666666664
Richard Edson,6,18.992062999999998,59771103.166666664
Robbie Gee,3,48.08063933333333,59755443.0
Naseeruddin Shah,3,19.768873666666668,59755068.0
Liam Dunn,2,15.054931999999999,59750000.0
Juan Carlos Hernández,2,19.936238,59682807.0
Michael Lonsdale,6,17.113700666666666,59682744.333333336
Lenny Henry,2,15.729473500000001,59602680.0
Jack Lord,1,48.901542,59600000.0
Anthony Dawson,1,48.901542,59600000.0
Ursula Andress,1,48.901542,59600000.0
Joseph Wiseman,1,48.901542,59600000.0
Zena Marshall,1,48.901542,59600000.0
John Kitzmiller,1,48.901542,59600000.0
Stevie Wonder,2,10.728902999999999,59557258.5
Cheryl Hines,6,9.316282500000002,59546781.0
Shola Adewusi,1,7.722021,59520298.0
Trevor Peacock,1,7.722021,59520298.0
Andrew Sachs,1,7.722021,59520298.0
Cyia Batten,2,20.0404725,59500205.0
Alex Meneses,1,6.248309,59468275.0
Joan Collins,1,6.248309,59468275.0
Erica Frene,1,23.515938,59418613.0
Erick Chavarria,2,24.611398,59406857.0
Toby Regbo,1,16.629173,59389433.0
Tom Mison,1,16.629173,59389433.0
Lynn Cohen,3,15.784548666666666,59355523.0
Briana Evigan,3,12.809328,59340940.0
Paul Dano,14,29.095337142857144,59282218.571428575
Alison Lohman,8,22.484682875,59267938.125
Brittany Murphy,15,11.373775666666667,59264271.6
Peter Berg,6,13.511728666666668,59230440.333333336
Dean Norris,7,19.519005,59222517.0
Peggy Sheffield,1,23.316208,59217789.0
Jon Beshara,1,23.316208,59217789.0
Patrick Cherry,1,23.316208,59217789.0
Gina Philips,1,23.316208,59217789.0
Jeffrey William Evans,1,23.316208,59217789.0
Troy Garity,4,25.06661025,59194786.25
Caroline Ford,1,21.729434,59192128.0
Ellia English,1,21.729434,59192128.0
Lonny Ross,1,21.729434,59192128.0
Mackenzie Mowat,1,21.729434,59192128.0
Chiara Zanni,1,21.729434,59192128.0
Marc Blucas,8,13.740125874999999,59094393.25
Josh Hartnett,16,16.8800371875,59022685.0
Bryan Callen,3,28.670474666666667,59018311.333333336
James Avery,3,5.967599,58991223.0
Alicia Witt,9,12.136248444444444,58985741.11111111
Mirrah Foulkes,1,27.247013,58978653.0
Adam Lazarre-White,1,27.247013,58978653.0
Lindsay Anderson,1,10.439971,58972904.0
Cheryl Campbell,1,10.439971,58972904.0
Jessica Biel,15,18.3841194,58958723.333333336
Colleen Rennison,1,6.22577,58900031.0
Saverio Guerra,2,10.286836,58879250.0
David Mucci,3,18.299089666666664,58872489.0
Jeffrey Kleiser,1,22.585384,58853106.0
Glenn Kohan,1,22.585384,58853106.0
Chad Timmerman,1,22.585384,58853106.0
Christopher Atkins,1,22.585384,58853106.0
Elva Josephson,1,22.585384,58853106.0
Bradley Pryce,1,22.585384,58853106.0
Gus Mercurio,1,22.585384,58853106.0
Dallas Roberts,7,29.222741857142857,58799208.14285714
Vanessa Aspillaga,1,22.491388,58785180.0
Noah Bean,1,22.491388,58785180.0
Jeff Hiller,1,22.491388,58785180.0
Laura Fraser,2,19.7696705,58743736.5
Zachery Ty Bryan,3,5.025939666666667,58743665.666666664
Rob Morrow,3,13.277483333333334,58739735.333333336
Jon Stewart,4,12.196812999999999,58700473.75
Mary-Louise Parker,11,21.75064290909091,58695132.27272727
Michael Cerveris,3,16.647625666666666,58682649.666666664
Jon Lovitz,15,15.242021666666666,58660001.46666667
Matthew Davis,4,13.19055075,58649285.0
Ken Sagoes,2,17.2087315,58646611.0
Kim Richards,2,17.68233,58603917.0
Robert Klein,5,15.1616984,58589733.4
Daniel London,4,12.08359025,58490880.5
Michael Vartan,5,14.135968200000002,58460370.0
Maribel Verdú,2,53.8498465,58437459.0
Song Kang-ho,3,34.58042733333333,58416185.0
José López Rodero,1,30.359164,58401898.0
Willy Holt,1,30.359164,58401898.0
Josh Mostel,2,13.264172499999999,58392097.0
Kate Maberly,2,17.1849615,58383278.0
Ian Mune,2,14.0022825,58350000.0
George Harris,3,14.335041333333331,58289013.666666664
Freddie Prinze Jr.,14,11.219895142857142,58225893.85714286
Leven Rambin,3,18.847489333333332,58192917.0
Clyde Kusatsu,3,7.886189999999999,58177709.333333336
Wilford Brimley,5,18.29106,58146066.6
Todd Bridges,1,21.723897,58058367.0
Dan Patrick,1,21.723897,58058367.0
Vanilla Ice,1,21.723897,58058367.0
Phylicia Rashād,4,18.6414635,58022075.0
Bruce Glover,2,18.870665,58009773.5
Maura Tierney,7,15.673418285714286,58003018.428571425
Nina Young,1,15.639016,58000000.0
Paul Brightwell,1,15.639016,58000000.0
Zara Turner,1,15.639016,58000000.0
John Lynch,1,15.639016,58000000.0
Peter Law,1,24.664776,57958696.0
Trevor Baxter,1,24.664776,57958696.0
Bokeem Woodbine,11,16.38347972727273,57949267.54545455
Terry Press,1,8.802626,57891803.0
Max Kasch,1,8.802626,57891803.0
Laura Johnson,1,8.802626,57891803.0
Jack Scalia,1,8.802626,57891803.0
Xzibit,5,22.6223124,57891416.0
Henri Young,1,13.707183,57881056.0
Regan Young,1,13.707183,57881056.0
Ashley Boettcher,1,13.707183,57881056.0
Don Johnson,5,17.6871788,57879681.2
Debra Monk,8,13.638691375,57854569.0
Alexa PenaVega,10,11.2632627,57854305.6
Kelly Coffield Park,2,23.616650500000002,57817138.5
Rumer Willis,5,14.282801000000001,57780705.6
David Whiteley,1,29.501489,57777106.0
Matthew Nable,1,29.501489,57777106.0
Charlie Creed-Miles,2,15.097776,57763691.0
Leighton Meester,5,19.327938,57753840.0
Ryan Gosling,16,28.062266875,57717631.1875
Grace Zabriskie,5,15.558374600000002,57709086.2
Catherine McCormack,8,19.187643,57674558.375
Alan Dale,2,21.456561999999998,57651149.5
Karl Johnson,3,28.275561666666672,57631430.333333336
