Name,Department,Frequency,Avg_Popularity,Avg_Revenue
Kiowa K. Winans,Costume & Make-Up,1,5.217002,0.0
Kiowa K. Winans,Production,1,5.217002,0.0
Kip Bartlett,Art,1,40.723459,355692760.0
Kip Larsen,Visual Effects,1,10.660441,25819961.0
Kip Thorne,Production,1,724.247784,675120017.0
Kira Fitzpatrick,Editing,1,60.246978,203427584.0
Kirill Kozlov,Editing,1,11.431434,0.0
Kira Kemble,Art,1,61.182331,123726688.0
Kira Smith,Crew,1,12.379781,0.0
Kiran Bhakta Joshi,Crew,1,51.548589,186053725.0
Kiran Bhakta Joshi,Production,1,32.808675,0.0
Kirby Washington,Camera,1,36.368839,140175006.0
Kiril Dimov,Art,1,53.732892,312573423.0
Kiril Georgiev,Visual Effects,1,33.625477,0.0
Kiril Kaloyanov,Sound,1,25.020428,61279452.0
Kirsten Fazio,Visual Effects,1,10.756266,15007991.0
Kirsten Hecktermann,Costume & Make-Up,1,75.290998,457696359.0
Kim Jee-woon,Writing,1,11.847324,0.0
Kirsten Johnson,Camera,1,0.069244,0.0
Kiyoshi Kakizawa,Sound,1,35.695442,183474602.0
Kiyoshi Kurosawa,Directing,1,0.212443,99000.0
Kiyoshi Kurosawa,Writing,1,0.212443,99000.0
Kiyoto Takeuchi,Writing,1,14.726338,17137302.0
Kjartan Sveinsson,Sound,1,5.841285,1644755.0
Kjetil Flateby,Costume & Make-Up,1,11.205726,1984662.0
Kjetil Trøan,Sound,1,11.205726,1984662.0
Kl Kenzie,Art,1,26.090495,52882018.0
Klaus Badelt,Crew,1,54.931334,546388105.0
Klaus Bienen,Art,1,3.296933,27053815.0
Klaus Bienen,Costume & Make-Up,1,27.133277,27462041.0
Klaus Jüptner,Production,1,28.803802,40203020.0
Klaus Kähler,Production,1,47.862016,20158808.0
Klaus Liebertz,Camera,1,27.36562,7267585.0
Klaus Menzel,Directing,1,0.219799,0.0
Klaus Menzel,Writing,1,0.219799,0.0
Kleber Souza,Production,1,77.580661,274470394.0
Knar Kitabjian,Crew,1,58.849256,347451894.0
Knate Gwaltney,Camera,1,14.752587,64282312.0
Kiyoshi Itô,Camera,1,35.695442,183474602.0
Kiyoshi Inoue,Production,1,45.66662,119723856.0
Kiyomi Ôta,Art,1,60.732738,159375308.0
Kirston Leigh Mann,Costume & Make-Up,1,15.817096,11293663.0
Kirsten Oglesby,Art,1,20.566554,160602194.0
Kirsten Robinson,Directing,1,35.350303,32438988.0
Kirsten Sheridan,Directing,1,29.533437,66122026.0
Kirsten Smith,Production,1,25.838073,70442940.0
Kirsten Yamaguchi,Visual Effects,1,143.350376,477200000.0
Kirstin Cambie,Visual Effects,1,120.965743,956019788.0
Kirstin Winkler,Production,1,45.274225,769653595.0
Kirstine Wallis,Art,1,31.435539,275650703.0
Kirsty Cameron,Costume & Make-Up,1,14.936661,229094.0
Kiya Maggio,Lighting,1,57.518472,133346506.0
Kirsty Millar,Visual Effects,1,65.197968,422610419.0
Kit Golden,Production,1,28.727731,152500343.0
Kit Hesketh-Harvey,Writing,1,11.552247,0.0
Kit West,Visual Effects,1,16.681269,159212469.0
Kit Whitmore,Camera,1,12.601306,79958599.0
Kit-Wai Kai,Editing,1,17.54768,42776760.0
Kitty Doris-Bates,Art,1,36.432598,287553595.0
Kitty Olisky,Production,1,17.329269,25023434.0
Kinji Fukasaku,Directing,1,9.795985,29548291.0
Kingslea Bueltel,Camera,1,113.161483,311256926.0
Kinga Szabó,Art,1,34.821223,20416563.0
Kinga Baranyai,Crew,1,81.829237,95708457.0
Kim O'Keefe,Crew,1,15.205371,56359980.0
Kim Olsen,Camera,1,27.835436,115772733.0
Kim Pearce,Crew,1,17.157738,68766121.0
Kim Percival,Production,1,61.210016,1270522.0
Kim Petrosky,Production,1,35.537397,202292902.0
Kim Prentice,Art,1,31.435539,275650703.0
Kim Roberts,Production,1,3.911445,120620.0
Kim Roberts,Writing,1,15.017162,0.0
Kim Rollins Dometrovich,Costume & Make-Up,1,88.844777,325771424.0
Kim Sang-don,Writing,1,9.572705,15.0
Kim Saxon,Production,1,20.239061,55181129.0
Kim Slate,Visual Effects,1,39.539045,107139399.0
Kim Strand,Sound,1,13.543053,176104344.0
Kim Sullivan,Crew,1,76.840712,362744280.0
Kim Sung-Bok,Camera,1,2.60632,0.0
Kim Swados,Art,1,19.786392,50000000.0
Kim Waltrip,Production,1,16.668854,14400000.0
Kim Watson,Writing,1,18.492655,62646763.0
Kim White,Visual Effects,1,106.815545,562816256.0
Kim Nguyen,Writing,1,3.139294,0.0
Kim Nguyen,Directing,1,3.139294,0.0
Kim Nelson,Crew,1,79.922059,192330738.0
Kim Longinotto,Writing,1,0.025211,0.0
Kim Jeong-Won,Costume & Make-Up,1,9.572705,15.0
Kim Jorgensen,Production,1,10.861167,0.0
Kim Kahana,Crew,1,21.933822,89800000.0
Kim Karon,Art,1,44.529429,102356381.0
Kim Kirschbaum,Art,1,15.205371,56359980.0
Kim Krakauer,Production,1,34.041407,46221189.0
Kim Kurumada,Production,1,15.205371,56359980.0
Kim Longinotto,Directing,1,0.025211,0.0
Kim M. Ferry,Costume & Make-Up,1,68.794673,320170008.0
Kim Min-suk,Writing,1,11.847324,0.0
Kim M. Holly,Costume & Make-Up,1,37.68056,162949164.0
Kim Maitland,Crew,1,51.881077,366101666.0
Kim Maitland,Sound,1,25.580272,96618699.0
Kim Marie Druce,Costume & Make-Up,1,15.864928,39363635.0
Kim Marks,Crew,1,66.390712,521311860.0
Kim Martínez,Costume & Make-Up,1,9.249229,0.0
Kim McCraw,Production,1,21.285206,7103838.0
Kim McCray,Production,1,19.708731,114660784.0
Kim Yu,Crew,1,5.759493,0.0
Kim Zubick,Production,1,14.503568,69307224.0
Kimball Miskoe,Art,1,1.88484,0.0
Kimberly Verros,Crew,1,40.413191,920100000.0
Kimberly Miller,Production,1,21.133748,181674817.0
Kimberly Murphy,Art,1,32.105328,115922175.0
Kimberly Peirce,Production,1,4.002579,11207130.0
Kimberly Phillips,Costume & Make-Up,1,2.186927,476684675.0
Kimberly R. McCord-Wilson,Editing,1,20.697556,19598588.0
Kimberly Sato,Crew,1,21.680424,85446075.0
Kimberly Sylvester,Production,1,29.105407,91974818.0
Kimberly Sylvester,Visual Effects,1,15.205371,56359980.0
Kimberly W. Keech,Crew,1,62.479574,267045765.0
Kimberly Lozinski,Art,1,14.447723,91196419.0
Kimberly Wistedt,Production,1,29.371987,12639297.0
Kimberly di Bonaventura,Production,1,22.332927,205298907.0
Kimble Rendall,Directing,1,9.780588,0.0
Kimie Calvert,Visual Effects,1,9.829859,45554533.0
Kimmo Rajala,Crew,1,6.091033,0.0
Kimya Dawson,Sound,1,19.782725,231411584.0
Kindra Marra,Crew,1,418.708552,1513528810.0
Kindra Marra,Editing,1,271.972889,655011224.0
Kimberly Meyer,Costume & Make-Up,1,4.688212,66966987.0
Kimberly Logan,Production,1,8.584398,69631118.0
Kimberley Ann Berdy,Production,1,44.490453,211643158.0
Kimberly Auslander,Production,1,43.815492,131183530.0
Kimberley Ann Rush,Costume & Make-Up,1,1.782666,0.0
Kimberley Bradley,Production,1,29.880122,129394835.0
Kimberley Buchanan,Crew,1,36.585509,220673217.0
Kimberley Liptrap,Visual Effects,1,27.724913,68349884.0
Kimberley Regent,Art,1,14.447723,91196419.0
Kimberley Zaharko,Art,1,2.405911,0.0
Kimberly Aller,Visual Effects,1,48.445978,165478348.0
Kimberly Asa,Art,1,21.276864,6038942.0
Kimberly Boritz,Editing,1,90.23792,745000000.0
Kimberly Jase,Production,1,50.073575,238207122.0
Kimberly Brent,Production,1,5.257009,0.0
Kimberly C. Anderson,Production,1,22.049787,84146832.0
Kimberly Chiang,Crew,1,25.454549,68369434.0
Kimberly Ellen Lowe,Sound,1,29.211255,74208267.0
Kimberly Ellis,Editing,1,49.517264,48126384.0
Kimberly Fox,Production,1,20.792603,22852638.0
Kimberly Graham,Production,1,22.789649,177512032.0
Kimberly Harris,Editing,1,47.006162,42000000.0
Larry Clark Bird,Crew,1,5.87193,0.0
Larry Crenshaw,Crew,1,14.993459,55495563.0
Larry David,Production,1,9.842771,0.0
Leon Sandoval,Crew,1,45.299089,130293714.0
Leo Pescarolo,Production,1,22.022228,40031879.0
Leo Richmond,Lighting,1,9.855474,70992898.0
Leo Sanchez Barbosa,Visual Effects,1,41.845878,309979994.0
Leo Schoeman,Art,1,63.13678,210819611.0
Leo Scott,Editing,1,16.570708,0.0
Leo Severino,Writing,1,1.814802,0.0
Leo Tolstoy,Writing,1,26.38704,68929150.0
Leo Tover,Camera,1,1.444258,9000000.0
Leo Trombetta,Editing,1,11.942862,14821658.0
Leo Zandvliet,Crew,1,13.906611,26193068.0
Leoisick Castro,Costume & Make-Up,1,46.377628,47042000.0
Leon Charles,Crew,1,12.268143,25000000.0
Leon Chooluck,Production,1,49.973462,89460381.0
Leon Ericksen,Art,1,0.679351,0.0
Leon Ford,Directing,1,1.35088,0.0
Leon Ford,Writing,1,1.35088,0.0
Leon Ichaso,Directing,1,2.580808,0.0
Leon Ko,Sound,1,6.884467,0.0
Leon Minoff,Production,1,41.996783,9440272.0
Leo Nomis,Crew,1,3.232447,8394751.0
Leo Nicholson,Visual Effects,1,41.258956,46471023.0
Leo Lauricella,Crew,1,29.105407,91974818.0
Lenny Abrahamson,Directing,1,66.11334,35401758.0
Lena Scanlan,Visual Effects,1,41.796339,150962475.0
Lene Seested,Production,1,10.240917,0.0
Lenka Kourilova,Crew,1,7.028946,0.0
Lenka Rayn H.,Camera,1,2.122451,0.0
Lenka Rock,Art,1,47.479755,99318987.0
Lenka Stefankovicova,Production,1,24.012986,91753202.0
Lennard Pinto,Visual Effects,1,3.476925,13391174.0
Lennie Hayton,Sound,1,36.556954,7200000.0
Lenny Holmdahl,Art,1,16.931846,23006849.0
Leo Holder,Art,1,5.112809,0.0
Lenny Holmdahl,Crew,1,28.019226,51416464.0
Lenny Young,Production,1,31.789029,224834564.0
Lenore Martinolich,Costume & Make-Up,1,27.835436,115772733.0
Lenore Nemani,Production,1,49.660055,128905366.0
Leo Arnaud,Sound,1,12.854853,111858363.0
Leo Birenberg,Crew,1,120.09361,519311965.0
Leo Birenberg,Sound,1,35.350303,32438988.0
Leo F. Forbstein,Sound,1,43.729123,10462500.0
Leon Narbey,Camera,1,12.439495,41400000.0
Leon Uris,Writing,1,5.975604,6000000.0
Leora Barish,Writing,1,13.483387,38629478.0
Leon Weisinger,Costume & Make-Up,1,15.560918,0.0
Leonard Wolf Jr.,Sound,1,63.071046,125212904.0
Leonard Yakir,Production,1,0.679351,0.0
Leonard Yakir,Writing,1,0.679351,0.0
Leonardo A. Barragán,Sound,1,6.677926,0.0
Leonardo Benvenuti,Writing,1,14.646884,172855065.0
Leonardo Benvenuti ,Writing,1,49.336397,0.0
Leonardo Bertini,Crew,1,3.746806,11560806.0
Leonardo Lara,Costume & Make-Up,1,25.454549,68369434.0
Leonardo de Angelis,Crew,1,76.840712,362744280.0
Leonid Raab,Sound,1,18.426825,6000000.0
Leonid Rozhetskin,Production,1,5.293363,0.0
Leonid Vereshchagin,Production,1,53.213931,288500217.0
Leonid Volosatov,Visual Effects,1,2.785832,21834845.0
Leonid Yarmolnik,Production,1,3.120016,1310673.0
Leonie Mansfield,Production,1,40.28635,60700000.0
Leonie Roberts,Costume & Make-Up,1,63.13678,210819611.0
Leopoldo Báez,Art,1,17.363739,38535221.0
Leopoldo Enriquez,Production,1,10.699952,24902723.0
Leopoldo Gout,Production,1,14.513243,30353232.0
Leonard T. Geschke,Sound,1,3.698276,74000000.0
Leonard Seagal,Lighting,1,14.486311,154937680.0
Leonard Ryn,Art,1,4.234269,4884663.0
Leonard Freeman,Production,1,11.756943,6800000.0
Leon Xiao,Crew,1,146.757391,100853753.0
Leona Naidoo,Crew,1,40.723459,355692760.0
Leonard A. Engel,Sound,1,5.315213,0.0
Leonard Bacica,Crew,1,10.756266,15007991.0
Leonard Doss,Editing,1,9.903992,8500000.0
Leonard Drake,Costume & Make-Up,1,41.472404,168167691.0
Leonard Farlinger,Directing,1,0.137535,0.0
Leonard Finger,Production,1,10.729884,14000000.0
Leonard Freeman,Writing,1,11.756943,6800000.0
Leonard Robledo,Visual Effects,1,47.973995,314432665.0
Leonard Hartman,Writing,1,21.589393,25035950.0
Leonard Ho,Production,1,7.077505,18814720.0
Leonard MacDonald,Costume & Make-Up,1,49.199234,202466756.0
Leonard MacDonald,Crew,1,113.161483,311256926.0
Leonard Mogel,Production,1,12.928269,0.0
Leonard Murphy,Production,1,67.417542,33754967.0
Leonard Rabinowitz,Production,1,27.684779,136885767.0
Leonard Ripps,Writing,1,27.908783,35287788.0
Lena Lazzarotto,Costume & Make-Up,1,11.086001,79384880.0
Lena Herzog,Camera,1,17.339852,10589102.0
Lena Fennema,Crew,1,38.068736,273339556.0
Lena Dunham,Writing,1,2.380332,416498.0
Lee Mo-gae,Camera,1,11.847324,0.0
Lee Morris,Production,1,13.409125,0.0
Lee Morse,Production,1,35.897151,167221571.0
Lee Novak,Costume & Make-Up,1,36.585509,220673217.0
Lee Redmond,Camera,1,101.74155,520000000.0
Lee Rich,Production,1,22.572323,71069884.0
Lee Riggs,Lighting,1,4.544216,0.0
Lee Robertson,Production,1,139.575085,211817906.0
Lee Roderick,Visual Effects,1,25.454549,68369434.0
Lee Salevan,Crew,1,21.589393,25035950.0
Lee Scott,Crew,1,19.708731,114660784.0
Lee Se-ho,Production,1,9.572705,15.0
Lee Seong-hun,Production,1,9.572705,15.0
Lee Shapira,Camera,1,29.01153,24793509.0
Lee Smith,Sound,1,16.418639,0.0
Lee Sollenberger,Costume & Make-Up,1,49.660055,128905366.0
Lee Solomon,Production,1,2.062087,4777465.0
Lee Sorim,Production,1,64.238688,86758912.0
Lee Stanley,Production,1,9.278361,41480851.0
Lee McNair,Visual Effects,1,143.350376,477200000.0
Lee McLaughlin,Camera,1,48.572726,591739379.0
Lee Mayman,Art,1,9.176339,50159144.0
Lee Harris,Costume & Make-Up,1,15.205371,56359980.0
Lee David Lee,Art,1,35.169779,94679598.0
Lee Dong-jun,Sound,1,9.572705,15.0
Lee Eisenberg,Production,1,28.497242,216197492.0
Lee Eldred,Camera,1,32.319043,185770160.0
Lee F. Sullivan,Crew,1,61.849521,205754447.0
Lee Frazier,Crew,1,25.848003,20796847.0
Lee Garside,Crew,1,50.767332,93820758.0
Lee Grimes,Crew,1,127.284427,653428261.0
Lee Holdridge,Sound,1,21.735068,69821334.0
Lee Matthews,Directing,1,0.392658,0.0
Lee Hunsaker,Costume & Make-Up,1,43.40352,44349000.0
Lee Ja-yeong,Costume & Make-Up,1,9.572705,15.0
Lee Joo-Ick,Production,1,7.349497,11087569.0
Lee Katz,Directing,1,43.729123,10462500.0
Lee Kerr,Sound,1,14.447723,91196419.0
Lee LeBlanc,Crew,1,16.553594,17570324.0
Lee Maher,Visual Effects,1,60.829621,119100758.0
Lee Martin,Lighting,1,8.39685,0.0
Lee Sternthal,Directing,1,14.988746,13231461.0
Lee Sternthal,Writing,1,14.988746,13231461.0
Lee Turner,Crew,1,12.854853,111858363.0
Leisa Adcock,Costume & Make-Up,1,4.0971,381420.0
Leigh Tait,Camera,1,18.493202,53187659.0
Leigh Took,Visual Effects,1,23.413188,0.0
Leigh Walsh,Actors,1,46.116885,83453539.0
Leigh Whannell,Directing,1,45.946524,104303851.0
LeighAnna Frostad,Costume & Make-Up,1,106.815545,562816256.0
Leila Basen,Writing,1,5.069095,12671300.0
Leila Mauro,Costume & Make-Up,1,68.794673,320170008.0
Leila Smith,Production,1,35.232278,32204030.0
Lek Chaiyan Chunsuttiwat,Art,1,39.019229,167298192.0
Leigh Simons,Production,1,10.99991,74541707.0
Leland Wigington,Production,1,9.799357,32230907.0
Lele Marchitelli,Sound,1,32.523573,8371085.0
Len Blavatnik,Production,1,19.865989,40055439.0
Len Huntingford,Art,1,10.439971,58972904.0
Len Murach,Production,1,15.560918,0.0
Len Wolfe,Lighting,1,17.028252,25562924.0
Len X. Clayton,Art,1,11.578545,8679814.0
Lena Dunham,Directing,1,2.380332,416498.0
Leigh Stevens,Art,1,64.457947,215529201.0
Leigh Shanta,Crew,1,25.316146,73180723.0
Lee Turner,Directing,1,41.286336,69995385.0
Leendert van Nimwegen,Costume & Make-Up,1,74.358971,307166834.0
Lee Unkrich,Production,1,89.186492,743559607.0
Lee Unkrich,Writing,1,59.995418,1066969703.0
Lee Vickery,Crew,1,25.877794,212404396.0
Lee Wallace,Production,1,37.960289,286214286.0
Lee Whittaker,Crew,1,13.191829,0.0
Lee Wilson,Writing,1,17.193659,21148829.0
Lee Zavitz,Crew,1,48.98255,400176459.0
Leeann Radeka,Costume & Make-Up,1,13.706357,100734718.0
Left Lefferts,Crew,1,41.845878,309979994.0
Leigh Hudgens,Costume & Make-Up,1,13.152822,101758490.0
Leia Verner,Art,1,40.28709,43528634.0
Leif Mohlin,Production,1,6.091033,0.0
Leigh Bell,Costume & Make-Up,1,724.247784,675120017.0
Leigh Brackett,Writing,1,78.51783,538400000.0
Leigh Dillon,Crew,1,79.922059,192330738.0
Leigh French,Sound,1,138.133331,677945399.0
Leigh H. Rens,Visual Effects,1,22.644275,181466833.0
Leigh Hennessy,Crew,1,15.835672,155464351.0
Leopoldo Serran,Writing,1,0.557602,0.0
Leos Carax,Directing,1,9.140936,641100.0
Lee Child,Writing,1,56.868399,218340595.0
Lili Makk,Directing,1,20.649145,18112929.0
Liang Cai,Directing,1,25.402697,1776935.0
Liang Cai,Lighting,1,25.402697,1776935.0
Liao Ching-Song,Editing,1,8.142166,632542.0
Liao Ching-Song,Production,1,8.142166,632542.0
Liat Meiron,Production,1,104.469351,321365567.0
Libby Hodgson,Directing,1,9.779444,0.0
Libby Villa,Sound,1,22.096286,15520023.0
Libor Hatas,Crew,1,67.169587,155010032.0
Libuše Barlová,Costume & Make-Up,1,17.943945,0.0
Liccy Dahl,Production,1,53.905592,474968763.0
Lightning Bear,Crew,1,78.51783,538400000.0
Ligia Ornelas,Art,1,22.991269,73648228.0
Ligiah Villalobos,Writing,1,2.756435,23311391.0
Lijun Sun,Directing,1,0.738652,2570000.0
Lil Heyman,Production,1,47.686442,232713139.0
Lil-Cliffton Daniels,Crew,1,5.379319,0.0
Lila Byall,Camera,1,44.511363,10680275.0
Lila Cazès,Production,1,22.030517,49800000.0
Lila Finn,Crew,1,42.868495,9644124.0
Liane Prevost,Art,1,27.215666,17671101.0
Liane Jessen,Crew,1,27.36562,7267585.0
Liana Dognini,Writing,1,2.507912,0.0
Lia Vollack,Sound,1,64.025031,23341568.0
Lexi Alexander,Directing,1,17.112498,10089373.0
Lexi Shoemaker,Crew,1,29.105407,91974818.0
Lexie Beard,Sound,1,1.002585,0.0
Li Zhang,Camera,1,14.8375,127814609.0
Li Zhou,Production,1,4.793348,10652498.0
Li-Kong Hsu,Production,1,45.742254,213525736.0
Lia Lorms,Crew,1,90.33681,276572938.0
Lia Roldan,Art,1,60.225219,255273813.0
Liala Allain,Art,1,11.199544,0.0
Lian Luan,Crew,1,12.516546,95311434.0
Liam Byrne,Crew,1,51.535701,334901337.0
Liam Egan,Sound,1,3.949796,0.0
Liam Ford,Editing,1,49.294864,78054825.0
Liam Longman,Camera,1,63.513324,16491080.0
Liam McGill,Lighting,1,61.182331,123726688.0
Liam O'Brien,Writing,1,1.379354,14400000.0
Liam O'Donnell,Production,1,26.268209,66821036.0
Liam O'Donnell,Writing,1,26.268209,66821036.0
Lili Haydn,Sound,1,24.218358,154026136.0
Lili Marchenski,Costume & Make-Up,1,6.513856,11203026.0
Leos Carax,Writing,1,9.140936,641100.0
Lilia Mishel Acevedo,Costume & Make-Up,1,150.437577,2787965087.0
Linda Allen,Art,1,20.935169,0.0
Linda Andrews,Costume & Make-Up,1,4.749885,876302.0
Linda Barnes,Crew,1,32.798571,215000000.0
Linda Barsotti,Visual Effects,1,202.042635,440603537.0
Linda Bastin,Crew,1,20.392858,0.0
Linda Berger,Art,1,138.133331,677945399.0
Linda Bodily,Costume & Make-Up,1,25.877794,212404396.0
Linda Burden-Williams,Production,1,1.968679,0.0
Linda Burton,Art,1,4.227807,0.0
Linda Carol Flake,Costume & Make-Up,1,19.925026,105834556.0
Linda Colangelo McGhan,Crew,1,30.951203,244082376.0
Linda Conaway-Parsloe,Art,1,34.022209,90400000.0
Linda Cooper,Art,1,3.201886,7000000.0
Linda Daae,Directing,1,7.028946,0.0
Linda De Andrea,Costume & Make-Up,1,46.199482,122919055.0
Linda DeVilliers,Crew,1,52.464877,35692920.0
Linda Di Franco,Editing,1,5.257009,0.0
Linda Di Franco,Sound,1,36.670399,117487473.0
Linda Drake,Visual Effects,1,20.697556,19598588.0
Linda Allan-Folsom,Production,1,40.379966,243240178.0
Lincoln Child,Writing,1,12.621769,33956608.0
Lin-Li-Anne Lee,Art,1,49.660055,128905366.0
Lillian Pyles,Production,1,19.807295,3099314.0
Lilia Trapani,Production,1,0.008263,0.0
Liliana Cavani,Directing,1,2.981047,0.0
Liliana Cavani,Writing,1,2.981047,0.0
Liliana Milewska,Camera,1,13.265432,10700000.0
Liliane Rametta,Costume & Make-Up,1,32.657488,41610884.0
Lilio Rosato,Sound,1,38.171417,611899420.0
Lillian Birnbaum,Production,1,5.928937,5596708.0
Lillian Hellman,Writing,1,6.077735,0.0
Lillian Ugrin,Costume & Make-Up,1,9.903992,8500000.0
Lin Sanders,Costume & Make-Up,1,33.785969,60965854.0
Lillie Hayward,Writing,1,4.280619,61112916.0
Lillie Jeffrey,Production,1,48.744209,108145109.0
Lillie S. Frierson,Costume & Make-Up,1,35.376971,141220678.0
Lilly Burns,Production,1,12.036888,0.0
Lim Chun-hyeong,Writing,1,56.76349,14980005.0
Lim Chung Man,Art,1,2.260315,1332231.0
Lim Giong,Sound,1,8.142166,632542.0
Lim Joon-hyung,Writing,1,56.76349,14980005.0
Lex Lutzus,Production,1,35.307577,43884652.0
Lex D. Geddings,Crew,1,95.9229,187000000.0
Lewis Teague,Production,1,3.409764,34505110.0
Lewis R. Foster,Writing,1,12.2624,9600000.0
Lesley Krueger,Visual Effects,1,32.927994,97607453.0
Lesley Neufeld,Costume & Make-Up,1,27.835436,115772733.0
Lesli Wood,Costume & Make-Up,1,21.958055,81272766.0
Leslie Adkins-Garza,Visual Effects,1,99.687084,829000000.0
Leslie Ann Paterra,Costume & Make-Up,1,4.448353,0.0
Leslie Arliss,Writing,1,0.289433,0.0
Leslie Bloom,Crew,1,58.845025,28262574.0
Leslie Bricusse,Sound,1,23.981601,4000000.0
Leslie Butcher,Art,1,56.105798,792910554.0
Leslie Charteris,Writing,1,20.913852,118063304.0
Leslie Cockburn,Production,1,15.931084,0.0
Leslie Coogan,Art,1,60.929352,450717150.0
Leslie Cook,Crew,1,138.133331,677945399.0
Leslie Cowan,Production,1,27.465433,102244770.0
Leslie Devlin,Costume & Make-Up,1,27.055085,85632458.0
Leslie E. Witt,Crew,1,21.394281,96105964.0
Leslie Fuller,Costume & Make-Up,1,19.258041,68106245.0
Leslie Gornstein  ,Writing,1,21.680424,85446075.0
Leslie H. Martinson,Directing,1,9.815394,0.0
Lesley King,Directing,1,4.448353,0.0
Lesley Dyer,Production,1,12.295216,0.0
Lesley D. Wickham,Costume & Make-Up,1,15.98212,110803676.0
Les Krizsan,Camera,1,0.319792,0.0
Leroy Coleman,Art,1,2.676535,5000000.0
Leroy Schecter,Production,1,34.694216,99206215.0
Les Alexander,Production,1,28.670477,46216641.0
Les Bowie,Crew,1,86.201184,68700000.0
Les Charles,Writing,1,9.060642,0.0
Les G. Jones,Visual Effects,1,29.211255,74208267.0
Les Healey,Editing,1,42.957216,171183863.0
Les Kimber,Production,1,13.857194,0.0
Les Major,Visual Effects,1,73.640445,373554033.0
Lesley Burkes-Harding,Costume & Make-Up,1,0.706355,0.0
Les Quinn,Crew,1,28.613892,56681566.0
Les Reed,Sound,1,10.729884,14000000.0
Lesa Lotito,Production,1,9.119797,20627372.0
Lesa Nielsen,Costume & Make-Up,1,24.917665,92380927.0
Leslee Udwin,Production,1,3.667372,28200000.0
Lesley Addario Bentivegna,Production,1,51.548589,186053725.0
Lesley Barber,Sound,1,7.142448,0.0
Lesley Beale,Crew,1,63.071046,125212904.0
Leslie Herman,Costume & Make-Up,1,57.110486,369884651.0
Leslie Hodgson,Editing,1,5.650125,11137801.0
Leslie Iwerks,Crew,1,66.390712,521311860.0
Lew Baldwin,Sound,1,5.742359,0.0
Leticia Lacy,Visual Effects,1,27.197799,0.0
Leticia Stella,Art,1,23.073933,30303072.0
Letitia Ghenea,Costume & Make-Up,1,10.48009,0.0
Lev Predan Kowarski,Camera,1,0.061248,0.0
Levan Gabriadze,Directing,1,41.972329,62882090.0
Levi Asay,Visual Effects,1,7.360793,46546197.0
Levi Holiman,Crew,1,25.316146,73180723.0
Levi Loy,Lighting,1,5.882208,57231524.0
Lew Borzage,Directing,1,1.199451,25.0
Lester Novros,Visual Effects,1,80.171283,184925486.0
Lew Leary,Production,1,93.067866,32000000.0
Lew Wallace,Writing,1,29.608322,94061311.0
Lewis Arquette,Crew,1,17.834976,0.0
Lewis Buchan,Crew,1,63.513324,16491080.0
Lewis Clark,Crew,1,2.122451,0.0
Lewis Hume,Crew,1,44.490453,211643158.0
Lewis J. Rachmil,Production,1,25.03414,80035402.0
Lewis Morton,Production,1,10.73522,18317151.0
Lester Wm. Berke,Directing,1,93.067866,32000000.0
Lester Dunton,Crew,1,19.747459,159330280.0
Leslie J. Converse,Crew,1,13.191829,0.0
Leslie Swan,Production,1,22.409117,154864401.0
Leslie J. Converse,Production,1,19.224754,102000000.0
Leslie Klinger,Art,1,57.69847,240031094.0
Leslie Lawson,Art,1,7.360793,46546197.0
Leslie LeClere,Art,1,12.822534,0.0
Leslie Morgan,Production,1,12.309715,21284514.0
Leslie Nielsen,Production,1,11.238522,0.0
Leslie Silvey,Production,1,19.045146,63102666.0
Leslie Stevens,Writing,1,9.705589,2807854.0
Leslie Thomas,Production,1,21.276864,6038942.0
Lester Berman,Production,1,14.564667,17626234.0
Leslie Tomkins,Crew,1,41.498631,274703340.0
Leslie Tufts,Costume & Make-Up,1,3.646848,0.0
Leslie Varrelman,Production,1,31.019381,93617009.0
Leslie Weir,Costume & Make-Up,1,53.670525,34441873.0
Leslie Yeransian,Crew,1,79.754966,180949000.0
Lesly Cazares,Visual Effects,1,115.597753,349424282.0
Leslye Headland,Directing,1,20.95282,11947954.0
Leslye Headland,Production,1,20.95282,11947954.0
Lee David Hollingsworth,Crew,1,101.599427,268031828.0
Lee Bryan,Crew,1,18.706504,35294470.0
Larry Doyle,Production,1,16.715631,68514844.0
Laura Kaminski,Costume & Make-Up,1,33.691694,214104620.0
Laura Davison,Crew,1,65.90161,212902372.0
Laura Denicke,Production,1,53.213931,288500217.0
Laura Dunlop,Crew,1,5.347936,5914908.0
Laura Díez Mora,Editing,1,3.300061,0.0
Laura Erikson,Crew,1,14.562197,36993168.0
Laura Frecon,Costume & Make-Up,1,7.326034,0.0
Laura Freeman,Costume & Make-Up,1,85.36908,183987723.0
Laura Gherardi,Production,1,6.370267,0.0
Laura Goldsmith,Costume & Make-Up,1,20.792603,22852638.0
Laura Goulding,Directing,1,6.567065,82169884.0
Laura Gregory,Production,1,4.857028,5.0
Laura Gwynne,Directing,1,35.310712,281929795.0
Laura Hainke,Visual Effects,1,47.436675,179265204.0
Laura Hodges,Costume & Make-Up,1,10.660441,25819961.0
Laura Holeman,Editing,1,100.635882,532950503.0
Laura Howell,Crew,1,16.754452,0.0
Laura Imperiale,Production,1,2.179428,0.0
Laura J. DeRosa,Art,1,69.405188,435000000.0
Laura J. DeRosa,Production,1,25.316146,73180723.0
Laura Davison,Art,1,68.889395,403170142.0
